height,reach,sig_strikes_landed_pm,sig_strikes_accuracy,sig_strikes_absorbed_pm,sig_strikes_defended,takedown_avg_per15m,takedown_accuracy,takedown_defence,submission_avg_attempted_per15m,curr_weight,age,fighter_name
175.26,172.72,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2,70.30676,42.6611909650924,Alvin Robinson
182.88,182.8093996188056,2.01,0.36,4.17,0.3,5.59,0.33,0.0,2.2,77.11064,40.35318275154004,Ryan Thomas
177.8,198.12,2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9,92.98636,40.903490759753595,Rameau Thierry Sokoudjou
167.64,182.8093996188056,1.17,0.3,2.1,0.56,0.0,0.0,0.14,0.7,70.30676,52.07392197125257,David Baron
187.96,182.8093996188056,0.5,0.62,6.95,0.27,0.0,0.0,0.0,0.0,92.98636,45.36618754277892,Brad Morris
190.5,190.5,3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4,83.91452,49.779603011635864,Jason Lambert
193.04,198.12,2.37,0.5,1.77,0.54,1.22,0.5,0.32,0.7,113.398,47.03353867214237,Heath Herring
182.88,187.96,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4,77.11064,44.878850102669404,Luke Cummo
185.42,182.8093996188056,3.16,0.27,10.0,0.72,0.0,0.0,0.0,0.0,83.91452,38.21218343600274,Cale Yarbrough
180.34,182.8093996188056,1.2,0.27,7.08,0.39,0.0,0.0,0.0,0.0,77.11064,47.18412046543463,James Giboo
182.88,187.96,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,83.91452,54.08624229979466,Evan Tanner
185.42,182.8093996188056,2.27,0.53,4.0,0.25,0.0,0.0,0.16,0.0,83.91452,50.26420260095825,Dante Rivera
175.26,185.42,2.21,0.35,3.92,0.42,1.38,0.33,0.81,0.0,83.91452,53.765913757700204,Marvin Eastman
185.42,182.8093996188056,1.37,0.41,2.55,0.31,2.94,1.0,0.0,0.0,83.91452,44.85694729637235,Rob Yundt
182.88,182.8093996188056,3.01,0.47,1.19,0.76,0.49,0.18,0.36,2.5,83.91452,54.171115674195754,Ivan Salaverry
180.34,177.8,1.56,0.37,1.83,0.59,1.73,0.36,0.42,0.6,92.98636,45.661875427789184,Kazuhiro Nakamura
180.34,182.8093996188056,2.32,0.6,3.17,0.43,1.16,0.5,0.4,0.0,77.11064,43.285420944558524,War Machine
177.8,182.8093996188056,0.69,0.29,7.37,0.18,0.0,0.0,0.0,0.0,77.11064,43.238877481177276,Jason Tan
180.34,190.5,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,83.91452,51.83846680355921,Travis Lutter
190.5,187.96,2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6,83.91452,50.18480492813142,Kalib Starnes
177.8,180.34,0.18,0.12,4.03,0.56,2.67,0.6,0.0,2.7,83.91452,44.602327173169066,Charles McCarthy
177.8,177.8,1.98,0.4,3.01,0.54,1.91,0.3,0.25,0.6,76.203456,48.73921971252567,Kuniyoshi Hironaka
175.26,182.8093996188056,1.85,0.37,2.6,0.59,1.38,0.52,0.76,1.2,70.30676,48.45722108145106,Din Thomas
167.64,182.8093996188056,0.0,0.0,22.5,0.45,0.0,0.0,0.0,0.0,70.30676,46.6611909650924,Ryan Roberts
177.8,182.8093996188056,0.56,0.25,1.69,0.33,4.23,0.5,0.8,0.0,70.30676,56.61327857631759,Jeff Cox
172.72,182.8093996188056,1.68,0.34,2.62,0.38,0.94,0.5,0.66,0.9,70.30676,49.22108145106092,Samy Schiavo
177.8,182.8093996188056,0.26,0.16,2.7,0.43,1.93,1.0,0.25,1.9,77.11064,46.5242984257358,Roman Mitichyan
177.8,180.34,2.56,0.51,5.12,0.35,2.02,0.33,0.33,0.0,77.11064,40.563997262149215,Tommy Speer
175.26,182.8093996188056,2.94,0.43,5.29,0.47,0.0,0.0,0.66,2.0,70.30676,52.511978097193705,John Halverson
203.2,203.2,4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,120.20188,49.02395619438741,Tim Sylvia
180.34,182.88,1.48,0.3,5.16,0.49,0.33,0.5,0.57,1.0,92.98636,49.08966461327858,David Heath
172.72,180.34,2.82,0.43,3.13,0.54,3.1,0.42,0.92,0.0,83.91452,44.42436687200548,Terry Martin
165.1,182.8093996188056,0.43,0.25,2.61,0.57,0.0,0.0,0.5,4.0,70.30676,48.6652977412731,Alberto Crane
170.18,182.8093996188056,0.0,0.0,5.55,0.27,0.0,0.0,0.0,0.0,70.30676,47.3429158110883,Joe Veres
193.04,182.8093996188056,6.19,0.69,7.91,0.37,2.58,1.0,0.5,5.2,110.222856,56.29295003422313,Colin Robinson
180.34,182.8093996188056,1.4,0.42,3.72,0.27,13.95,0.5,0.0,7.0,92.98636,51.474332648870636,James Lee
170.18,182.8093996188056,1.35,0.23,2.38,0.66,0.0,0.0,0.8,0.0,83.91452,48.45722108145106,Jordan Radev
182.88,177.8,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,77.11064,50.63381245722108,Tony DeSouza
175.26,182.8093996188056,1.79,0.35,2.55,0.55,3.19,0.83,0.69,0.6,70.30676,44.42436687200548,Doug Evans
175.26,182.8093996188056,3.33,0.57,2.41,0.39,2.5,0.5,0.5,1.2,77.11064,48.12867898699521,Jared Rollins
177.8,182.8093996188056,0.0,0.0,1.25,0.33,0.0,0.0,0.0,0.0,77.11064,46.87748117727584,Billy Miles
175.26,182.8093996188056,0.8,0.7,1.2,0.28,1.0,0.08,0.0,0.0,77.11064,44.2217659137577,Dan Barrera
172.72,182.8093996188056,4.62,0.35,6.92,0.21,3.46,1.0,1.0,0.0,77.11064,50.29705681040383,Richie Hightower
180.34,182.8093996188056,0.21,0.2,0.85,0.5,0.0,0.0,0.0,0.0,83.91452,50.29705681040383,John Kolosci
190.5,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11064,47.564681724846,Dorian Price
187.96,182.8093996188056,2.55,0.4,2.34,0.35,0.0,0.0,0.0,0.0,77.11064,42.47501711156742,Paul Georgieff
170.18,182.8093996188056,1.97,0.28,5.07,0.55,0.44,0.2,0.85,0.0,70.30676,44.284736481861735,Luke Caudillo
172.72,182.8093996188056,1.06,0.47,2.6,0.45,0.48,0.33,0.28,6.2,70.30676,52.662559890485966,Jason Black
167.64,182.8093996188056,1.64,0.32,3.58,0.62,1.33,0.4,0.0,0.7,70.30676,42.8911704312115,Diego Saraiva
185.42,182.8093996188056,5.13,0.6,1.81,0.45,0.0,0.0,0.0,0.0,120.20188,46.23956194387406,Scott Junk
182.88,182.8093996188056,4.12,0.32,6.79,0.61,0.0,0.0,0.0,0.0,77.11064,42.30800821355236,Edilberto de Oliveira
185.42,190.5,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,92.98636,49.516769336071185,Renato Sobral
193.04,182.8093996188056,4.44,0.52,1.11,0.64,11.11,0.8,0.0,2.8,92.98636,53.25119780971937,Mike Nickels
170.18,177.8,2.12,0.37,3.13,0.56,0.22,0.33,0.63,0.3,65.77083999999999,50.26967830253251,Jens Pulver
182.88,182.8093996188056,0.78,0.42,1.57,0.4,0.0,0.0,0.33,0.0,83.91452,48.55304585900068,Floyd Sword
180.34,182.8093996188056,0.84,0.26,0.56,0.63,0.0,0.0,0.25,0.0,70.30676,41.973990417522245,Brandon Melendez
167.64,182.8093996188056,3.43,0.36,10.29,0.62,0.0,0.0,0.0,0.0,70.30676,47.794661190965094,Andy Wang
172.72,182.8093996188056,0.92,0.8,0.92,0.33,6.87,1.0,0.0,3.4,70.30676,50.55167693360712,Allen Berube
170.18,182.8093996188056,0.47,0.25,9.77,0.36,0.0,0.0,0.5,0.0,70.30676,44.355920602327174,Brian Geraghty
182.88,182.8093996188056,2.27,0.41,4.6,0.56,2.3,0.55,0.66,0.5,92.98636,48.96098562628337,Hector Ramirez
187.96,195.58,2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8,83.91452,48.79397672826831,Rory Singer
182.88,177.8,1.9,0.27,5.87,0.5,0.12,0.06,0.58,0.5,83.91452,45.81519507186858,Scott Smith
175.26,182.8093996188056,1.63,0.48,1.33,0.55,0.3,1.0,0.46,0.3,77.11064,54.17659137577002,Pete Spratt
180.34,182.8093996188056,0.53,0.2,1.97,0.46,0.99,0.33,0.25,2.0,77.11064,43.70704996577687,Chad Reiner
177.8,182.8093996188056,1.49,0.33,2.03,0.65,4.06,0.5,0.0,0.0,83.91452,47.50444900752909,Sean Salmon
190.5,195.58,1.13,0.37,4.6,0.53,0.0,0.0,0.0,1.2,92.98636,54.0807665982204,Elvis Sinosic
177.8,182.8093996188056,1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8,109.315672,50.7378507871321,Assuerio Silva
200.66,182.8093996188056,2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0,120.20188,48.002737850787135,Brad Imes
175.26,182.8093996188056,1.25,0.22,4.03,0.52,0.94,0.18,0.42,0.0,77.11064,47.62217659137577,Josh Haynes
170.18,182.8093996188056,1.06,0.41,1.22,0.52,2.47,0.4,0.25,1.4,70.30676,52.90075290896646,Dokonjonosuke Mishima
177.8,177.8,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,70.30676,45.24845995893224,Drew Fickett
187.96,182.8093996188056,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,92.98636,44.709103353867214,Sam Hoger
187.96,182.8093996188056,1.44,0.66,2.59,0.48,0.0,0.0,0.33,2.2,83.91452,42.34360027378508,Chris Price
172.72,182.8093996188056,2.62,0.23,2.77,0.58,1.19,1.0,0.0,0.0,77.11064,45.06776180698152,Ross Pointon
193.04,182.8093996188056,2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6,105.233344,46.888432580424364,Marcio Cruz
182.88,182.8093996188056,2.17,0.39,1.57,0.65,0.5,0.33,0.64,0.5,77.11064,49.87268993839836,Jeff Joslin
177.8,182.8093996188056,1.62,0.36,2.32,0.47,0.75,0.66,0.75,0.0,77.11064,52.86242299794661,Shonie Carter
177.8,182.8093996188056,1.84,0.44,1.99,0.42,0.46,0.5,0.57,2.5,77.11064,50.625598904859686,Dave Menne
175.26,187.96,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7,112.037224,54.15195071868583,Jeff Monson
185.42,182.8093996188056,1.23,0.36,3.08,0.16,4.62,1.0,0.0,0.0,106.59412,57.61806981519507,Sherman Pendergarst
193.04,182.8093996188056,0.87,0.32,0.87,0.58,0.0,0.0,0.23,0.0,106.59412,44.205338809034906,Josh Shockman
185.42,182.8093996188056,1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3,83.91452,42.600958247775495,Edwin DeWees
177.8,182.8093996188056,0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0,77.11064,42.483230663928815,Jeremy Jackson
177.8,182.8093996188056,2.08,0.4,2.58,0.53,1.49,1.0,0.0,0.0,83.91452,51.79739904175222,Gideon Ray
177.8,182.8093996188056,1.34,0.36,2.68,0.5,0.0,0.0,0.5,1.6,70.30676,48.34496919917864,Justin James
185.42,182.88,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,92.98636,61.086926762491444,Ken Shamrock
182.88,182.8093996188056,1.55,0.44,2.36,0.47,0.0,0.0,0.42,0.0,83.91452,49.34154688569473,Crafton Wallace
180.34,182.8093996188056,3.29,0.38,4.41,0.57,0.0,0.0,0.77,0.0,70.30676,41.6974674880219,Danny Abbadi
190.5,198.12,1.8,0.5,2.04,0.46,7.19,0.8,0.8,5.4,92.98636,46.521560574948666,Rob MacDonald
187.96,182.8093996188056,2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0,92.98636,51.73716632443532,Wes Combs
187.96,182.8093996188056,1.09,0.43,1.2,0.57,0.43,1.0,0.66,0.0,83.91452,48.50102669404517,Yuki Sasaki
182.88,182.8093996188056,1.89,0.36,3.23,0.52,0.62,0.16,0.58,1.5,77.11064,49.61806981519507,Jason Von Flue
185.42,182.8093996188056,0.7,0.43,2.89,0.49,0.0,0.0,0.0,0.0,99.79024,50.62286105407255,Kristof Midoux
177.8,182.8093996188056,1.05,0.22,3.74,0.4,1.43,0.2,0.0,0.5,77.11064,43.45790554414784,Sammy Morgan
172.72,183.39314989138305,3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2,77.11064,46.620123203285424,Anthony Torres
203.2,182.8093996188056,4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,120.20188,52.88158795345654,Dan Christison
167.64,182.8093996188056,1.85,0.25,4.27,0.59,0.0,0.0,0.66,0.0,70.30676,46.63107460643395,Joe Jordan
185.42,182.8093996188056,2.91,0.54,6.26,0.26,2.57,0.4,0.33,0.0,113.398,47.55099247091034,Gilbert Aldana
190.5,182.8093996188056,2.61,0.69,3.91,0.26,4.34,0.57,0.66,4.3,106.59412,51.624914442162904,Branden Lee Hinkle
182.88,182.8093996188056,0.75,0.5,2.49,0.41,0.0,0.0,0.0,0.0,92.98636,53.1170431211499,Kristian Rothaermel
180.34,182.8093996188056,1.24,0.47,3.15,0.37,1.69,0.5,0.33,5.1,83.91452,44.903490759753595,Justin Levens
180.34,182.8093996188056,2.59,0.39,2.59,0.64,3.53,1.0,0.0,0.0,83.91452,52.53388090349076,Solomon Hutcherson
185.42,182.8093996188056,0.88,0.41,1.13,0.37,0.0,0.0,0.66,0.8,79.3786,58.25325119780972,Royce Gracie
190.5,182.8093996188056,1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0,116.573144,52.70362765229295,Fabiano Scherner
185.42,187.96,1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6,77.11064,43.723477070499655,Nick Thompson
185.42,183.39314989138305,2.34,0.63,2.71,0.37,5.54,0.5,0.0,5.5,83.91452,47.175906913073234,David Terrell
175.26,182.8093996188056,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0,77.11064,46.58179329226557,Derrick Noble
175.26,182.8093996188056,0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,77.11064,45.37166324435318,Ansar Chalangov
185.42,190.5,2.59,0.6,2.02,0.48,3.38,0.55,0.74,1.0,83.91452,52.55304585900068,Trevor Prangley
177.8,182.8093996188056,2.19,0.28,5.75,0.44,0.0,0.0,1.0,0.0,83.91452,47.07734428473648,Steve Vigneault
187.96,183.39314989138305,2.5,0.71,0.17,0.84,7.51,0.85,0.0,2.5,102.965384,50.31622176591376,Tom Murphy
190.5,182.8093996188056,0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0,106.59412,45.00479123887748,Icho Larenas
185.42,182.8093996188056,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0.0,106.59412,46.71047227926078,Justin Eilers
187.96,182.8093996188056,1.52,0.41,1.91,0.41,1.06,0.14,0.37,0.0,92.98636,59.73169062286105,Mike van Arsdale
185.42,182.8093996188056,1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3,92.98636,43.70704996577687,Mike Whitehead
172.72,167.64,2.57,0.42,2.39,0.54,2.7,0.45,0.86,0.9,70.30676,47.4798083504449,Alex Karalexis
190.5,182.8093996188056,2.0,0.4,1.91,0.55,0.0,0.0,0.77,0.6,111.13004,54.20123203285421,Kevin Jordan
187.96,182.8093996188056,0.28,0.2,1.41,0.52,0.0,0.0,0.0,8.5,92.98636,58.25598904859685,Jeff Newton
182.88,182.8093996188056,1.18,0.52,2.12,0.35,0.0,0.0,0.5,3.5,77.11064,47.9917864476386,Kit Cope
187.96,182.8093996188056,0.94,0.11,4.84,0.63,0.0,0.0,0.0,0.0,120.20188,53.596167008898014,Kerry Schall
175.26,182.8093996188056,0.39,0.4,8.9,0.42,0.0,0.0,0.0,0.0,92.98636,45.57700205338809,Ron Faircloth
187.96,182.8093996188056,1.83,0.35,3.02,0.56,0.87,1.0,0.8,0.0,105.686936,60.09582477754962,Tra Telligman
185.42,182.8093996188056,0.34,0.26,3.65,0.44,0.0,0.0,0.42,0.0,77.11064,52.59958932238193,Brian Gassaway
182.88,187.96,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3,83.91452,54.82546201232033,Matt Lindland
190.5,182.8093996188056,1.54,0.85,3.59,0.17,0.0,0.0,0.0,3.9,90.7184,58.11362080766598,Bill Mahood
172.72,182.8093996188056,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0,77.11064,47.7864476386037,Koji Oishi
190.5,182.8093996188056,0.48,0.3,4.03,0.41,4.84,0.57,0.44,1.2,92.98636,46.997946611909654,Travis Wiuff
182.88,182.8093996188056,0.83,0.42,2.23,0.4,0.43,1.0,0.54,0.4,120.20188,54.49418206707735,John Marsh
187.96,182.8093996188056,0.99,0.39,1.38,0.65,3.98,0.78,0.64,1.3,92.98636,55.24161533196441,Bobby Southworth
177.8,182.8093996188056,0.63,0.33,17.05,0.32,0.0,0.0,0.0,0.0,83.91452,49.57152635181382,Jason Thacker
180.34,182.8093996188056,0.23,0.5,3.22,0.17,0.0,0.0,0.0,3.5,83.91452,57.00479123887748,Chris Sanford
175.26,182.8093996188056,2.72,0.42,6.17,0.57,0.0,0.0,0.75,0.0,83.91452,51.85215605749487,Lodune Sincaid
190.5,182.8093996188056,1.22,0.4,2.27,0.42,0.0,0.0,0.22,4.9,83.91452,48.85694729637235,Alex Schoenauer
182.88,182.8093996188056,0.6,0.33,3.6,0.5,0.0,0.0,0.0,9.0,77.11064,44.18343600273785,Josh Rafferty
193.04,195.58,3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8,92.98636,44.95277207392197,Mike Kyle
185.42,182.8093996188056,0.92,0.48,1.87,0.47,1.46,0.3,0.5,2.5,77.11064,51.611225188227245,Renato Verissimo
182.88,182.8093996188056,3.49,0.39,6.5,0.43,0.0,0.0,0.66,0.5,83.91452,53.96851471594798,Tony Fryklund
182.88,182.8093996188056,2.11,0.38,2.2,0.54,0.88,0.28,0.44,0.0,92.98636,53.27857631759069,Vernon White
180.34,182.8093996188056,1.45,0.57,3.01,0.5,1.81,1.0,1.0,0.0,77.11064,54.47775496235455,Ronald Jhun
190.5,182.8093996188056,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3,106.59412,57.18822724161533,Kimo Leopoldo
185.42,182.8093996188056,0.69,0.67,3.2,0.29,0.0,0.0,0.2,0.0,83.91452,51.34839151266256,Curtis Stout
177.8,182.8093996188056,2.78,0.46,2.94,0.58,0.41,0.5,0.61,0.0,77.11064,48.09034907597536,Tiki Ghosn
190.5,182.8093996188056,2.6,0.36,8.8,0.4,0.0,0.0,0.9,0.0,117.93392,46.338124572210816,Wesley Correira
208.28,182.8093996188056,0.98,0.51,2.95,0.37,0.0,0.0,0.4,2.3,117.93392,45.609856262833674,Wes Sims
190.5,183.39314989138305,1.27,0.58,5.47,0.31,1.91,0.2,0.0,0.0,113.398,47.08829568788501,Jonathan Wiezorek
190.5,182.8093996188056,4.29,0.86,2.14,0.0,0.0,0.0,0.75,0.0,111.13004,50.091718001368925,Wade Shipp
175.26,183.39314989138305,1.55,0.39,2.23,0.33,3.58,0.6,0.5,4.2,70.30676,47.017111567419576,Genki Sudo
175.26,182.8093996188056,0.65,0.41,1.55,0.44,2.47,0.7,0.43,0.9,77.11064,48.57221081451061,Carlos Newton
190.5,183.39314989138305,0.36,0.15,3.28,0.32,0.9,1.0,0.42,1.8,83.91452,47.501711156741955,Lee Murray
177.8,182.8093996188056,1.88,0.49,3.68,0.47,0.72,0.33,0.86,0.0,83.91452,50.666666666666664,Falaniko Vitale
185.42,183.39314989138305,1.93,0.34,3.02,0.5,0.26,0.28,0.78,0.0,109.315672,50.86379192334018,Pedro Rizzo
193.04,182.8093996188056,1.85,0.51,1.15,0.61,2.3,0.39,0.4,1.0,120.20188,47.56741957563313,Ricco Rodriguez
172.72,182.8093996188056,0.69,0.11,4.56,0.42,0.0,0.0,0.0,0.0,70.30676,46.16563997262149,Nick Agallar
208.28,182.8093996188056,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0.0,120.20188,48.31211498973306,Gan McGee
177.8,182.8093996188056,3.04,0.45,1.88,0.59,0.72,0.33,0.33,0.0,77.11064,55.66872005475702,Dave Strasser
175.26,182.8093996188056,0.0,0.0,4.0,0.38,0.0,0.0,0.0,16.4,70.30676,46.03696098562629,Gerald Strebendt
180.34,182.8093996188056,2.54,0.48,3.11,0.44,1.44,0.4,0.8,0.7,102.0582,58.340862422997944,Ian Freeman
170.18,182.8093996188056,0.2,0.25,1.4,0.47,2.0,0.12,0.0,0.0,70.30676,57.76043805612594,Eddie Ruiz
177.8,182.8093996188056,1.8,0.35,2.83,0.5,2.5,0.62,0.83,0.0,77.11064,47.279945242984255,Romie Aram
182.88,182.8093996188056,0.89,0.37,3.25,0.47,0.0,0.0,0.0,0.0,106.59412,53.667351129363446,Sean Alvarez
170.18,182.8093996188056,1.72,0.41,1.45,0.58,4.08,0.61,0.65,1.3,70.30676,45.30047912388775,Richard Crunkilton
187.96,182.8093996188056,1.54,0.56,2.5,0.38,0.8,0.5,0.25,2.4,83.91452,57.4839151266256,Mark Weir
187.96,182.8093996188056,0.21,0.25,1.87,0.6,0.0,0.0,0.0,3.1,107.954896,46.03696098562629,Alexandre Dantas
175.26,182.8093996188056,0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,77.11064,59.39493497604381,Gil Castillo
180.34,183.39314989138305,1.61,0.54,1.93,0.5,3.62,0.25,1.0,0.6,83.91452,46.06160164271047,Phillip Miller
177.8,182.8093996188056,2.62,0.49,2.31,0.51,1.06,0.41,0.71,0.4,83.91452,45.94113620807666,Benji Radach
172.72,182.8093996188056,2.19,0.33,3.44,0.32,1.91,0.71,0.16,2.3,83.91452,58.47227926078029,Eugene Jackson
170.18,182.8093996188056,0.75,0.41,1.36,0.68,0.0,0.0,0.33,0.0,70.30676,49.16632443531827,Leigh Remedios
187.96,182.8093996188056,1.47,0.35,1.6,0.44,0.5,0.25,0.74,0.5,92.98636,48.035592060232716,James Zikic
180.34,182.8093996188056,0.93,0.7,4.67,0.28,0.0,0.0,0.4,2.0,92.98636,55.780971937029435,Chris Haseman
175.26,182.8093996188056,0.0,0.0,1.73,0.43,1.0,0.1,0.0,2.0,77.11064,46.965092402464066,Nick Serra
172.72,182.8093996188056,0.81,0.33,1.9,0.48,1.36,1.0,0.0,0.0,77.11064,51.09924709103354,Zach Light
180.34,182.8093996188056,1.0,0.27,3.26,0.36,0.84,0.4,0.16,1.7,77.11064,51.81656399726215,Steve Berger
177.8,182.8093996188056,1.28,0.35,7.0,0.41,0.0,0.0,0.0,0.0,83.91452,47.436002737850785,Rodrigo Ruas
185.42,182.8093996188056,0.76,0.14,4.56,0.33,0.0,0.0,0.0,0.0,70.30676,53.256673511293634,Joao Pierini
187.96,183.39314989138305,1.33,0.32,1.9,0.6,2.46,0.33,0.54,1.2,83.007336,58.62286105407255,Murilo Bustamante
180.34,182.8093996188056,1.88,0.38,4.41,0.54,1.32,0.2,0.33,0.4,102.0582,55.02258726899384,Tsuyoshi Kohsaka
167.64,182.8093996188056,0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0,70.30676,54.776180698151954,Paul Creighton
175.26,182.8093996188056,1.98,0.37,2.19,0.7,0.27,1.0,0.88,0.3,83.007336,48.70088980150582,Amar Suloev
182.88,182.8093996188056,0.78,0.15,2.44,0.6,1.74,0.8,0.55,0.4,83.91452,47.73990417522245,Andrei Semenov
170.18,182.8093996188056,2.45,0.49,1.94,0.59,1.87,0.69,0.56,0.3,76.203456,49.555099247091036,Hayato Sakurai
177.8,182.8093996188056,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,77.11064,57.01300479123888,Pat Miletich
190.5,182.8093996188056,0.61,0.62,2.77,0.4,1.84,0.4,0.16,0.9,106.59412,49.67830253251198,Pete Williams
172.72,182.8093996188056,0.0,0.0,0.67,0.75,0.0,0.0,0.66,0.0,70.30676,47.356605065023956,Kelly Dullanty
175.26,182.8093996188056,0.53,0.38,1.06,0.44,0.38,0.5,0.56,0.0,77.11064,54.286105407255306,Jutaro Nakao
177.8,183.39314989138305,1.26,0.54,1.12,0.57,2.0,0.56,0.3,0.8,92.98636,53.59342915811088,Kevin Randleman
172.72,182.8093996188056,0.6,0.4,0.97,0.5,0.0,0.0,0.25,2.1,77.11064,53.42094455852156,Chris Brennan
187.96,182.8093996188056,2.02,0.7,1.32,0.19,1.17,0.5,0.0,1.2,111.13004,56.375085557837096,Bobby Hoffman
177.8,182.8093996188056,0.68,0.5,0.68,0.0,5.07,0.66,0.0,0.0,92.98636,53.295003422313485,Homer Moore
190.5,182.8093996188056,0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,102.965384,56.49007529089665,Roberto Traven
172.72,182.8093996188056,1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9,70.30676,54.62833675564682,Fabiano Iha
208.28,182.8093996188056,1.2,0.5,1.31,0.53,0.0,0.0,0.47,1.1,120.20188,51.37850787132101,Semmy Schilt
180.34,182.8093996188056,1.14,0.42,2.57,0.51,0.76,0.41,0.37,0.5,83.007336,49.659137577002056,Yuki Kondo
180.34,182.8093996188056,0.61,0.42,4.44,0.31,0.0,0.0,0.0,0.0,70.30676,48.772073921971256,Joey Gilbert
157.48,182.8093996188056,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,77.11064,56.39151266255989,Phil Johns
182.88,182.8093996188056,0.3,0.46,1.93,0.38,0.0,0.0,0.1,0.3,77.11064,48.6735112936345,Kenichi Yamamoto
180.34,182.8093996188056,0.0,0.0,3.13,0.25,0.0,0.0,0.0,0.0,92.98636,57.96303901437371,Yoji Anjo
182.88,182.8093996188056,0.49,0.3,1.64,0.47,0.84,0.17,0.21,1.2,77.11064,46.899383983572896,Daiju Takase
175.26,182.8093996188056,1.21,0.75,6.44,0.2,0.0,0.0,0.0,0.0,83.91452,54.313483915126625,Lance Gibson
187.96,182.8093996188056,0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9,100.243832,63.2498288843258,Maurice Smith
190.5,182.8093996188056,3.49,0.42,5.71,0.57,0.0,0.0,0.0,0.0,92.98636,50.33538672142368,Aaron Brink
187.96,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.398,66.76522929500342,Dan Severn
180.34,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11064,51.279945242984255,Laverne Clark
185.42,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7378,55.233401779603014,Tedd Williams
185.42,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0582,59.728952772073924,Tim Lajcik
167.64,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.30676,53.64544832306639,Joao Roque
172.72,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11064,61.223819301848046,Adrian Serrano
175.26,183.39314989138305,0.7,0.45,0.9,0.52,1.6,0.63,0.25,1.8,90.7184,53.50855578370979,Sanae Kikuta
187.96,183.39314989138305,0.84,0.5,1.37,0.42,4.19,0.69,0.5,2.8,127.00576,59.304585900068446,Ron Waterman
185.42,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98636,56.818617385352496,Satoshi Honma
175.26,183.39314989138305,0.88,0.4,1.66,0.49,1.82,0.41,0.05,1.9,82.100152,49.16906228610541,Ikuhisa Minowa
182.88,182.8093996188056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.264808,47.40588637919233,Joe Slick
182.88,182.8093996188056,4.0,0.5,4.43,0.64,2.14,0.25,0.5,2.1,92.98636,52.577686516084874,Katsuhisa Fujii
